Serial No.	Week No.	Sample ID	Sample type	Species (English)	Age	Sex	EURING code	Location	Bird ring number	Location type	Collection date	Arrival date	Pool ID	Indiv. ID	Alliquote date	Taqman date	MA	MA-Ct	H5	H5-Ct	H7	H7-Ct	Virus isolation	E1	E2	Virus pathotype	HA subtype	NA subtype	Remarks	LAT-Y	LONG-X	Health
GEORGIA2010_00101	8	217-269	cloacal swab	Armenian Gull	A		Ø6ØØ9	Pumping station		area not under restriction	2009/11/09	2010/02/18	1535		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.6833	44.8280	live without clinical signs
GEORGIA2010_00102	8	217-270	cloacal swab	Armenian Gull	A		Ø6ØØ9	Pumping station		area not under restriction	2009/11/09	2010/02/18	1535		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.6833	44.8280	live without clinical signs
GEORGIA2010_00103	8	217-271	cloacal swab	Armenian Gull	A		Ø6ØØ9	Pumping station		area not under restriction	2009/11/09	2010/02/18	1535		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.6833	44.8280	live without clinical signs
GEORGIA2010_00104	8	217-272	cloacal swab	Armenian Gull	A		Ø6ØØ9	Pumping station		area not under restriction	2009/11/09	2010/02/18	1535		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.6833	44.8280	live without clinical signs
GEORGIA2010_00105	8	217-273	cloacal swab	Armenian Gull	A		Ø6ØØ9	Pumping station		area not under restriction	2009/11/09	2010/02/18	1535		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.6833	44.8280	live without clinical signs
GEORGIA2010_00106	8	217-274	cloacal swab	Armenian Gull	A		Ø6ØØ9	Pumping station		area not under restriction	2009/11/09	2010/02/18	1537		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.6833	44.8280	live without clinical signs
GEORGIA2010_00107	8	217-275	cloacal swab	Armenian Gull	A		Ø6ØØ9	Pumping station		area not under restriction	2009/11/09	2010/02/18	1537		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.6833	44.8280	live without clinical signs
GEORGIA2010_00108	8	217-276	cloacal swab	Armenian Gull	A		Ø6ØØ9	Pumping station		area not under restriction	2009/11/09	2010/02/18	1537		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.6833	44.8280	live without clinical signs
GEORGIA2010_00109	8	217-277	cloacal swab	Armenian Gull	A		Ø6ØØ9	Pumping station		area not under restriction	2009/11/09	2010/02/18	1537		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.6833	44.8280	live without clinical signs
GEORGIA2010_00110	8	217-278	cloacal swab	Armenian Gull	A		Ø6ØØ9	Pumping station		area not under restriction	2009/11/09	2010/02/18	1537		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.6833	44.8280	live without clinical signs
GEORGIA2010_00111	8	217-279	cloacal swab	Armenian Gull	A		Ø6ØØ9	Pumping station		area not under restriction	2009/11/09	2010/02/18	1538		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.6833	44.8280	live without clinical signs
GEORGIA2010_00112	8	217-280	cloacal swab	Armenian Gull	A		Ø6ØØ9	Pumping station		area not under restriction	2009/11/09	2010/02/18	1538		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.6833	44.8280	live without clinical signs
GEORGIA2010_00113	8	217-281	cloacal swab	Yellow-legged Gull	A		Ø5927	Kazbegi Brewery		area not under restriction	2009/11/10	2010/02/18	1538		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7118	44.7898	live without clinical signs
GEORGIA2010_00114	8	217-282	cloacal swab	Yellow-legged Gull	A		Ø5927	Kazbegi Brewery		area not under restriction	2009/11/10	2010/02/18	1538		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7118	44.7898	live without clinical signs
GEORGIA2010_00115	8	217-283	cloacal swab	Yellow-legged Gull	A		Ø5927	Kazbegi Brewery		area not under restriction	2009/11/10	2010/02/18	1538		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7118	44.7898	live without clinical signs
GEORGIA2010_00116	8	217-284	cloacal swab	Yellow-legged Gull	A		Ø5927	Kazbegi Brewery		area not under restriction	2009/11/10	2010/02/18	1539		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7118	44.7898	live without clinical signs
GEORGIA2010_00117	8	217-285	cloacal swab	Yellow-legged Gull	A		Ø5927	Kazbegi Brewery		area not under restriction	2009/11/10	2010/02/18	1539		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7118	44.7898	live without clinical signs
GEORGIA2010_00118	8	217-286	cloacal swab	Yellow-legged Gull	A		Ø5927	Kazbegi Brewery		area not under restriction	2009/11/10	2010/02/18	1539		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7118	44.7898	live without clinical signs
GEORGIA2010_00119	8	217-287	cloacal swab	Yellow-legged Gull	A		Ø5927	Kazbegi Brewery		area not under restriction	2009/11/10	2010/02/18	1539		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7118	44.7898	live without clinical signs
GEORGIA2010_00120	8	217-288	cloacal swab	Yellow-legged Gull	A		Ø5927	Kazbegi Brewery		area not under restriction	2009/11/10	2010/02/18	1539		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7118	44.7898	live without clinical signs
GEORGIA2010_00121	8	217-289	cloacal swab	Yellow-legged Gull	A		Ø5927	Kazbegi Brewery		area not under restriction	2009/11/10	2010/02/18	1540		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7118	44.7898	live without clinical signs
GEORGIA2010_00122	8	217-290	cloacal swab	Yellow-legged Gull	A		Ø5927	Kazbegi Brewery		area not under restriction	2009/11/10	2010/02/18	1540		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7118	44.7898	live without clinical signs
GEORGIA2010_00123	8	217-291	cloacal swab	Yellow-legged Gull	A		Ø5927	Kazbegi Brewery		area not under restriction	2009/11/10	2010/02/18	1540		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7118	44.7898	live without clinical signs
GEORGIA2010_00124	8	217-292	cloacal swab	Yellow-legged Gull	A		Ø5927	Kazbegi Brewery		area not under restriction	2009/11/10	2010/02/18	1540		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7118	44.7898	live without clinical signs
GEORGIA2010_00125	8	217-293	cloacal swab	Yellow-legged Gull	A		Ø5927	Kazbegi Brewery		area not under restriction	2009/11/10	2010/02/18	1540		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7118	44.7898	live without clinical signs
GEORGIA2010_00126	8	217-294	cloacal swab	Yellow-legged Gull	A		Ø5927	Kazbegi Brewery		area not under restriction	2009/11/10	2010/02/18	1541		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7118	44.7898	live without clinical signs
GEORGIA2010_00127	8	217-295	cloacal swab	Yellow-legged Gull	A		Ø5927	Kazbegi Brewery		area not under restriction	2009/11/10	2010/02/18	1541		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7118	44.7898	live without clinical signs
GEORGIA2010_00128	8	217-296	cloacal swab	Armenian Gull	A		Ø6ØØ9	Pumping station		area not under restriction	2009/11/10	2010/02/18	1541		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.6833	44.8280	live without clinical signs
GEORGIA2010_00129	8	217-297	cloacal swab	Yellow-legged Gull	A		Ø5927	Kazbegi Brewery		area not under restriction	2009/11/10	2010/02/18	1541		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7118	44.7898	live without clinical signs
GEORGIA2010_00130	8	217-298	cloacal swab	Yellow-legged Gull	A		Ø5927	Kazbegi Brewery		area not under restriction	2009/11/10	2010/02/18	1541		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7118	44.7898	live without clinical signs
GEORGIA2010_00131	8	217-299	cloacal swab	Armenian Gull	A		Ø6ØØ9	Kazbegi Brewery		area not under restriction	2009/11/10	2010/02/18	1542		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7118	44.7898	live without clinical signs
GEORGIA2010_00132	8	217-300	cloacal swab	Armenian Gull	A		Ø6ØØ9	Pumping station		area not under restriction	2009/11/10	2010/02/18	1542		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.6833	44.8280	live without clinical signs
GEORGIA2010_00133	8	217-301	cloacal swab	Yellow-legged Gull	A		Ø5927	Pumping station		area not under restriction	2009/11/10	2010/02/18	1542		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.6833	44.8280	live without clinical signs
GEORGIA2010_00134	8	217-302	cloacal swab	Armenian Gull	A		Ø6ØØ9	Pumping station		area not under restriction	2009/11/10	2010/02/18	1542		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.6833	44.8280	live without clinical signs
GEORGIA2010_00135	8	217-303	cloacal swab	Armenian Gull	A		Ø6ØØ9	Pumping station		area not under restriction	2009/11/10	2010/02/18	1542		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.6833	44.8280	live without clinical signs
GEORGIA2010_00136	8	217-304	cloacal swab	Armenian Gull	A		Ø6ØØ9	Pumping station		area not under restriction	2009/11/10	2010/02/18	1545		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.6833	44.8280	live without clinical signs
GEORGIA2010_00137	8	217-305	cloacal swab	Yellow-legged Gull	A		Ø5927	Pumping station		area not under restriction	2009/11/11	2010/02/18	1545		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.6833	44.8280	live without clinical signs
GEORGIA2010_00138	8	217-306	cloacal swab	Yellow-legged Gull	A		Ø5927	Pumping station		area not under restriction	2009/11/11	2010/02/18	1545		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.6833	44.8280	live without clinical signs
GEORGIA2010_00139	8	217-307	cloacal swab	Yellow-legged Gull	A		Ø5927	Tbilisi River		area not under restriction	2009/11/11	2010/02/18	1545		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.6714	44.8441	live without clinical signs
GEORGIA2010_00140	8	217-308	cloacal swab	Yellow-legged Gull	A		Ø5927	Tbilisi River		area not under restriction	2009/11/11	2010/02/18	1545		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.6714	44.8441	live without clinical signs
GEORGIA2010_00141	8	217-309	cloacal swab	Yellow-legged Gull	A		Ø5927	Tbilisi River		area not under restriction	2009/11/11	2010/02/18	1546		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.6714	44.8441	live without clinical signs
GEORGIA2010_00142	8	217-310	cloacal swab	Yellow-legged Gull	A		Ø5927	Tbilisi River		area not under restriction	2009/11/11	2010/02/18	1546		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.6714	44.8441	live without clinical signs
GEORGIA2010_00143	8	217-311	cloacal swab	Yellow-legged Gull	A		Ø5927	Tbilisi River		area not under restriction	2009/11/11	2010/02/18	1546		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.6714	44.8441	live without clinical signs
GEORGIA2010_00144	8	217-312	cloacal swab	Yellow-legged Gull	A		Ø5927	Tbilisi River		area not under restriction	2009/11/11	2010/02/18	1546		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.6714	44.8441	live without clinical signs
GEORGIA2010_00145	8	217-313	cloacal swab	Herring Gull	A		Ø592Ø	Kazbegi Brewery		area not under restriction	2009/11/12	2010/02/18	1546		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7118	44.7898	live without clinical signs
GEORGIA2010_00146	8	217-314	cloacal swab	Herring Gull	A		Ø592Ø	Kazbegi Brewery		area not under restriction	2009/11/13	2010/02/18	1547		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7118	44.7898	live without clinical signs
GEORGIA2010_00147	8	217-315	cloacal swab	Herring Gull	A		Ø592Ø	Kazbegi Brewery		area not under restriction	2009/11/14	2010/02/18	1547		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7118	44.7898	live without clinical signs
GEORGIA2010_00148	8	217-316	cloacal swab	Herring Gull	A		Ø592Ø	Kazbegi Brewery		area not under restriction	2009/11/15	2010/02/18	1547		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7118	44.7898	live without clinical signs
GEORGIA2010_00149	8	217-317	cloacal swab	Herring Gull	A		Ø592Ø	Kazbegi Brewery		area not under restriction	2009/11/16	2010/02/18	1547		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7118	44.7898	live without clinical signs
GEORGIA2010_00150	8	217-318	cloacal swab	Herring Gull	J		Ø592Ø	Kazbegi Brewery		area not under restriction	2009/11/17	2010/02/18	1547		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7118	44.7898	live without clinical signs
GEORGIA2010_00151	8	217-319	cloacal swab	Herring Gull	A		Ø592Ø	Kazbegi Brewery		area not under restriction	2009/11/18	2010/02/18	1548		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7118	44.7898	live without clinical signs
GEORGIA2010_00152	8	217-320	cloacal swab	Herring Gull	A		Ø592Ø	Kazbegi Brewery		area not under restriction	2009/11/19	2010/02/18	1548		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7118	44.7898	live without clinical signs
GEORGIA2010_00153	8	217-321	cloacal swab	Herring Gull	A		Ø592Ø	Kazbegi Brewery		area not under restriction	2009/11/20	2010/02/18	1548		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7118	44.7898	live without clinical signs
GEORGIA2010_00154	8	217-322	cloacal swab	Yellow-legged Gull	A		Ø5927	Kazbegi Brewery		area not under restriction	2009/11/21	2010/02/18	1548		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7118	44.7898	live without clinical signs
GEORGIA2010_00155	8	217-323	cloacal swab	Yellow-legged Gull	A		Ø5927	Kazbegi Brewery		area not under restriction	2009/11/22	2010/02/18	1548		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7118	44.7898	live without clinical signs
GEORGIA2010_00156	8	217-324	cloacal swab	Common Snipe			Ø519Ø	Natanebi		area not under restriction	2009/11/01	2010/02/18	1549		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_00157	8	217-325	cloacal swab	Common Snipe			Ø519Ø	Natanebi		area not under restriction	2009/11/01	2010/02/18	1549		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_00158	8	217-326	cloacal swab	Northern pintail			Ø189Ø	Natanebi		area not under restriction	2009/11/01	2010/02/18	1549		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_00159	8	217-327	cloacal swab	Northern pintail			Ø189Ø	Natanebi		area not under restriction	2009/11/02	2010/02/18	1549		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
GEORGIA2010_00160	8	217-328	cloacal swab	Common Coot			Ø429Ø	Natanebi		area not under restriction	2009/11/02	2010/02/18	1549		2010/02/22	2010-02-22	n		n		n		not performed			Not identifiable	H not determined	N not determined		041.7741	41.9033	live without clinical signs
